|dates|Lassen_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lassen_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lassen_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lassen_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lassen_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lassen_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lassen_California_UnitedStates.TotalPopulation.data|Lassen_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30573.0|0
