|dates|Stokes_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Stokes_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Stokes_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Stokes_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Stokes_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Stokes_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Stokes_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Stokes_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-19|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-02-20|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-02-21|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-02-22|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-02-23|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-02-24|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-02-25|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-02-26|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-02-27|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-02-28|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-02-29|21284.0|0|743.5|0|3.3753262966746114|0|22027.5|0
0|2020-03-01|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-02|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-03|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-04|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-05|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-06|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-07|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-08|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-09|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-10|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-11|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-12|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-13|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-14|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-15|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-16|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-17|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-18|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-19|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-20|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-21|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-22|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-23|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-24|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-25|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-26|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-27|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-28|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-29|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-30|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-03-31|20335.5|0|828.0|0|3.9123963427599406|0|21163.5|0
0|2020-04-01|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-02|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-03|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-04|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-05|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-06|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-07|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-08|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-09|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-10|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-11|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-12|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-13|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-14|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-15|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-16|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-17|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-18|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-19|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-20|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-21|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-22|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-23|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-24|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-25|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-26|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-27|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-28|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-29|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-04-30|17366.0|0|2169.5|0|11.105423459855135|0|19535.5|0
0|2020-05-01|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-02|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-03|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-04|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-05|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-06|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-07|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-08|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-09|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-10|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-11|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-12|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-13|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-14|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-15|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-16|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-17|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-18|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-19|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-20|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-21|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-22|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-23|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-24|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-25|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-26|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-27|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-28|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-29|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-30|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-05-31|17693.0|0|2425.0|0|12.05388209563575|0|20118.0|0
0|2020-06-01|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-02|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-03|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-04|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-05|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-06|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-07|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-08|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-09|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-10|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-11|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-12|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-13|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-14|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-15|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-16|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-17|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-18|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-19|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-20|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-21|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-22|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-23|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-24|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-25|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-26|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-27|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-28|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-29|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-06-30|18821.0|0|1589.0|0|7.785399314061735|0|20410.0|0
0|2020-07-01|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-02|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-03|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-04|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-05|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-06|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-07|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-08|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-09|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-10|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-11|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-12|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-13|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-14|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-15|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-16|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-17|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-18|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-19|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-20|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-21|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-22|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-23|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-24|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-25|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-26|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-27|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-28|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-29|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-30|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-07-31|19314.0|0|1660.0|0|7.9145608849051206|0|20974.0|0
0|2020-08-01|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-02|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-03|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-04|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-05|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-06|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-07|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-08|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-09|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-10|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-11|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-12|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-13|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-14|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-15|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-16|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-17|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-18|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-19|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-20|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-21|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-22|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-23|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-24|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-25|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-26|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-27|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-28|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-29|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-30|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-08-31|19586.0|0|1191.0|0|5.732300139577418|0|20777.0|0
0|2020-09-01|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-02|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-03|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-04|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-05|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-06|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-07|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-08|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-09|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-10|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-11|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-12|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-13|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-14|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-15|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-16|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-17|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-18|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-19|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-20|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-21|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-22|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-23|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-24|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-25|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-26|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-27|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-28|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-29|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-09-30|19936.0|0|1284.0|0|6.050895381715363|0|21220.0|0
0|2020-10-01|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-02|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-03|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-04|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-05|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-06|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-07|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-08|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-09|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-10|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-11|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-12|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-13|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-14|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-15|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-16|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-17|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-18|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-19|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-20|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-21|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-22|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-23|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-24|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-25|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-26|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-27|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-28|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-29|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-30|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-10-31|20205.0|0|1214.0|0|5.667864979690928|0|21419.0|0
0|2020-11-01|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-02|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-03|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-04|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-05|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-06|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-07|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-08|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-09|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-10|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-11|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-12|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-13|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-14|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-15|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-16|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-17|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-18|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-19|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-20|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-21|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-22|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-23|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-24|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-25|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-26|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-27|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-28|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
0|2020-11-29|20150.0|0|1211.0|0|5.6692102429661535|0|21361.0|0
