|dates|Wilson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wilson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wilson_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Wilson_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Wilson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wilson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wilson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wilson_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
