|dates|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Owyhee_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Owyhee_Idaho_UnitedStates.TotalPopulation.data|Owyhee_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11823.0|0
