|dates|Washakie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Washakie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Washakie_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Washakie_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Washakie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Washakie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Washakie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Washakie_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
