|dates|Onondaga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Onondaga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Onondaga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Onondaga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Onondaga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Onondaga_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Onondaga_NewYork_UnitedStates.TotalPopulation.data|Onondaga_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|460528.0|0
