|dates|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofLA_Louisiana_UnitedStates.NYT_ConfirmedDeaths.data|OutofLA_Louisiana_UnitedStates.NYT_ConfirmedDeaths.missing|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofLA_Louisiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
