|dates|Tarrant_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tarrant_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tarrant_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tarrant_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tarrant_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tarrant_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tarrant_Texas_UnitedStates.TotalPopulation.data|Tarrant_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2102515.0|0
