|dates|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Etowah_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Etowah_Alabama_UnitedStates.TotalPopulation.data|Etowah_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|102268.0|0
