|dates|Johnson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Johnson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Johnson_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Johnson_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Johnson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Johnson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Johnson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Johnson_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
