|dates|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|HoodRiver_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|HoodRiver_Oregon_UnitedStates.TotalPopulation.data|HoodRiver_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23382.0|0
