|dates|Jenkins_Georgia_UnitedStates.BLS_EmployedPopulation.data|Jenkins_Georgia_UnitedStates.BLS_EmployedPopulation.missing|Jenkins_Georgia_UnitedStates.BLS_UnemployedPopulation.data|Jenkins_Georgia_UnitedStates.BLS_UnemployedPopulation.missing|Jenkins_Georgia_UnitedStates.BLS_UnemploymentRate.data|Jenkins_Georgia_UnitedStates.BLS_UnemploymentRate.missing|Jenkins_Georgia_UnitedStates.BLS_LaborForcePopulation.data|Jenkins_Georgia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-16|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-17|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-18|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-19|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-20|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-21|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-22|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-23|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-24|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-25|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-26|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-27|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-28|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-02-29|3047.0|0|143.0|0|4.482758620689655|0|3190.0|0
0|2020-03-01|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-02|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-03|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-04|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-05|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-06|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-07|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-08|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-09|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-10|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-11|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-12|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-13|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-14|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-15|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-16|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-17|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-18|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-19|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-20|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-21|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-22|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-23|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-24|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-25|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-26|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-27|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-28|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-29|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-30|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-03-31|3033.5|0|184.0|0|5.718725718725719|0|3217.5|0
0|2020-04-01|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-02|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-03|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-04|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-05|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-06|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-07|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-08|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-09|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-10|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-11|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-12|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-13|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-14|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-15|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-16|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-17|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-18|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-19|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-20|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-21|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-22|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-23|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-24|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-25|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-26|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-27|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-28|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-29|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-04-30|2753.5|0|256.5|0|8.521594684385382|0|3010.0|0
0|2020-05-01|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-02|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-03|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-04|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-05|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-06|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-07|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-08|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-09|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-10|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-11|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-12|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-13|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-14|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-15|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-16|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-17|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-18|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-19|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-20|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-21|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-22|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-23|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-24|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-25|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-26|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-27|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-28|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-29|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-30|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-05-31|2871.0|0|259.0|0|8.274760383386582|0|3130.0|0
0|2020-06-01|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-02|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-03|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-04|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-05|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-06|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-07|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-08|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-09|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-10|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-11|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-12|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-13|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-14|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-15|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-16|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-17|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-18|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-19|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-20|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-21|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-22|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-23|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-24|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-25|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-26|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-27|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-28|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-29|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-06-30|2848.0|0|229.0|0|7.442313942151446|0|3077.0|0
0|2020-07-01|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-02|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-03|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-04|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-05|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-06|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-07|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-08|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-09|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-10|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-11|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-12|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-13|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-14|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-15|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-16|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-17|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-18|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-19|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-20|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-21|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-22|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-23|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-24|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-25|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-26|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-27|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-28|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-29|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-30|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-07-31|2870.0|0|250.0|0|8.012820512820513|0|3120.0|0
0|2020-08-01|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-02|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-03|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-04|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-05|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-06|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-07|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-08|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-09|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-10|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-11|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-12|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-13|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-14|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-15|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-16|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-17|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-18|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-19|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-20|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-21|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-22|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-23|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-24|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-25|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-26|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-27|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-28|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-29|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-30|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-08-31|2911.0|0|210.0|0|6.728612624158924|0|3121.0|0
0|2020-09-01|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-02|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-03|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-04|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-05|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-06|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-07|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-08|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-09|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-10|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-11|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-12|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-13|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-14|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-15|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-16|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-17|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-18|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-19|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-20|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-21|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-22|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-23|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-24|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-25|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-26|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-27|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-28|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-29|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-09-30|2945.0|0|188.0|0|6.000638365783594|0|3133.0|0
0|2020-10-01|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-02|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-03|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-04|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-05|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-06|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-07|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-08|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-09|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-10|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-11|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-12|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-13|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-14|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-15|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-16|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-17|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-18|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-19|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-20|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-21|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-22|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-23|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-24|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-25|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-26|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-27|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-28|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-29|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-30|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-10-31|3096.0|0|179.0|0|5.465648854961832|0|3275.0|0
0|2020-11-01|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-02|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-03|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-04|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-05|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-06|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-07|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-08|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-09|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-10|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-11|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-12|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-13|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-14|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-15|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-16|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-17|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-18|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-19|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-20|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-21|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-22|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-23|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-24|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-25|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-26|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-27|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-28|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-29|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-11-30|3091.0|0|168.0|0|5.154955507824486|0|3259.0|0
0|2020-12-01|3057.0|0|201.0|0|6.169429097605893|0|3258.0|0
0|2020-12-02|3057.0|0|201.0|0|6.169429097605893|0|3258.0|0
0|2020-12-03|3057.0|0|201.0|0|6.169429097605893|0|3258.0|0
0|2020-12-04|3057.0|0|201.0|0|6.169429097605893|0|3258.0|0
0|2020-12-05|3057.0|0|201.0|0|6.169429097605893|0|3258.0|0
0|2020-12-06|3057.0|0|201.0|0|6.169429097605893|0|3258.0|0
0|2020-12-07|3057.0|0|201.0|0|6.169429097605893|0|3258.0|0
0|2020-12-08|3057.0|0|201.0|0|6.169429097605893|0|3258.0|0
0|2020-12-09|3057.0|0|201.0|0|6.169429097605893|0|3258.0|0
