|dates|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Windham_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Windham_Connecticut_UnitedStates.TotalPopulation.data|Windham_Connecticut_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|116782.0|0
