|dates|ClearCreek_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|ClearCreek_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|ClearCreek_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|ClearCreek_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|ClearCreek_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|ClearCreek_Colorado_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|ClearCreek_Colorado_UnitedStates.TotalPopulation.data|ClearCreek_Colorado_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|9700.0|0
