|dates|Chase_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Chase_Kansas_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Chase_Kansas_UnitedStates.Male_Total_Population.data|Chase_Kansas_UnitedStates.Male_Total_Population.missing|Chase_Kansas_UnitedStates.Female_Total_Population.data|Chase_Kansas_UnitedStates.Female_Total_Population.missing|Chase_Kansas_UnitedStates.MaleAndFemale_Under18_Population.data|Chase_Kansas_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-02-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-02-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-30|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-03-31|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-04-30|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-30|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-05-31|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-06-30|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-30|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-07-31|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-30|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-08-31|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-09-30|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-30|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-10-31|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-11-30|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-19|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-20|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-21|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-22|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-23|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-24|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-25|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-26|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-27|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-28|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-29|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-30|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2020-12-31|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-01|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-02|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-03|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-04|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-05|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-06|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-07|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-08|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-09|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-10|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-11|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-12|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-13|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-14|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-15|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-16|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-17|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-18|661.0|0|1338.0|0|1291.0|0|525.0|0
0|2021-01-19|661.0|0|1338.0|0|1291.0|0|525.0|0
