|dates|Chaves_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chaves_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chaves_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Chaves_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Chaves_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chaves_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chaves_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chaves_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
