|dates|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|JeffersonDavis_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|JeffersonDavis_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|JeffersonDavis_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
