|dates|White_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|White_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|White_Indiana_UnitedStates.NYT_ConfirmedDeaths.data|White_Indiana_UnitedStates.NYT_ConfirmedDeaths.missing|White_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|White_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|White_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|White_Indiana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
