|dates|Gray_Kansas_UnitedStates.BLS_EmployedPopulation.data|Gray_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Gray_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Gray_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Gray_Kansas_UnitedStates.BLS_UnemploymentRate.data|Gray_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Gray_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Gray_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-14|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-15|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-16|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-17|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-18|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-19|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-20|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-21|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-22|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-23|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-24|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-25|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-26|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-27|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-28|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-29|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-30|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-03-31|3158.0|0|69.0|0|2.138208862720793|0|3227.0|0
0|2020-04-01|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-02|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-03|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-04|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-05|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-06|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-07|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-08|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-09|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-10|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-11|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-12|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-13|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-14|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-15|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-16|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-17|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-18|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-19|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-20|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-21|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-22|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-23|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-24|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-25|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-26|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-27|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-28|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-29|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-04-30|2888.0|0|81.5|0|2.744569792894427|0|2969.5|0
0|2020-05-01|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-02|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-03|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-04|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-05|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-06|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-07|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-08|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-09|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-10|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-11|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-12|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-13|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-14|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-15|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-16|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-17|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-18|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-19|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-20|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-21|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-22|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-23|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-24|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-25|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-26|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-27|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-28|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-29|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-30|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-05-31|3100.0|0|76.0|0|2.392947103274559|0|3176.0|0
0|2020-06-01|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-02|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-03|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-04|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-05|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-06|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-07|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-08|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-09|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-10|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-11|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-12|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-13|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-14|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-15|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-16|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-17|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-18|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-19|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-20|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-21|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-22|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-23|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-24|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-25|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-26|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-27|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-28|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-29|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-06-30|3237.0|0|65.0|0|1.968503937007874|0|3302.0|0
0|2020-07-01|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-02|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-03|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-04|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-05|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-06|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-07|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-08|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-09|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-10|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-11|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-12|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-13|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-14|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-15|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-16|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-17|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-18|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-19|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-20|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-21|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-22|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-23|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-24|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-25|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-26|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-27|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-28|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-29|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-30|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-07-31|2867.0|0|84.0|0|2.846492714334124|0|2951.0|0
0|2020-08-01|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-02|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-03|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-04|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-05|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-06|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-07|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-08|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-09|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-10|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-11|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-12|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-13|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-14|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-15|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-16|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-17|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-18|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-19|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-20|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-21|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-22|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-23|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-24|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-25|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-26|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-27|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-28|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-29|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-30|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-08-31|3089.0|0|74.0|0|2.3395510591210877|0|3163.0|0
0|2020-09-01|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-02|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-03|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-04|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-05|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-06|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-07|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-08|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-09|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-10|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-11|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-12|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-13|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-14|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-15|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-16|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-17|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-18|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-19|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-20|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-21|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-22|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-23|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-24|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-25|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-26|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-27|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-28|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-29|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-09-30|3265.0|0|70.0|0|2.098950524737631|0|3335.0|0
0|2020-10-01|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-02|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-03|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-04|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-05|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-06|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-07|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-08|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-09|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-10|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-11|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-12|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-13|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-14|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-15|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-16|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-17|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-18|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-19|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-20|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-21|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-22|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-23|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-24|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-25|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-26|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-27|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-28|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-29|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-30|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-10-31|3451.0|0|58.0|0|1.6528925619834711|0|3509.0|0
0|2020-11-01|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-02|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-03|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-04|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-05|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-06|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-07|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-08|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-09|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-10|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-11|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-12|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-13|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-14|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-15|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-16|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-17|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-18|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-19|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-20|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-21|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-22|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-23|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-24|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-25|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-26|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-27|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-28|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-29|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-11-30|3486.0|0|70.0|0|1.968503937007874|0|3556.0|0
0|2020-12-01|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-02|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-03|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-04|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-05|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-06|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-07|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-08|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-09|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-10|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-11|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
0|2020-12-12|3391.0|0|73.0|0|2.107390300230947|0|3464.0|0
