|dates|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Ray_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Ray_Missouri_UnitedStates.TotalPopulation.data|Ray_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|23018.0|0
