|dates|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gooding_Idaho_UnitedStates.NYT_ConfirmedDeaths.data|Gooding_Idaho_UnitedStates.NYT_ConfirmedDeaths.missing|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gooding_Idaho_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
