|dates|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Riley_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Riley_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Riley_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
