|dates|Sierra_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Sierra_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Sierra_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Sierra_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Sierra_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Sierra_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Sierra_California_UnitedStates.TotalPopulation.data|Sierra_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3005.0|0
