|dates|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Troup_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Troup_Georgia_UnitedStates.TotalPopulation.data|Troup_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|69922.0|0
