|dates|Oklahoma_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Oklahoma_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Oklahoma_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.data|Oklahoma_Oklahoma_UnitedStates.NYT_ConfirmedDeaths.missing|Oklahoma_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Oklahoma_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Oklahoma_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Oklahoma_Oklahoma_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
