|dates|Falls_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Falls_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Falls_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Falls_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Falls_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Falls_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Falls_Texas_UnitedStates.TotalPopulation.data|Falls_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17297.0|0
