|dates|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cullman_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cullman_Alabama_UnitedStates.TotalPopulation.data|Cullman_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|83768.0|0
