|dates|Hancock_Kentucky_UnitedStates.BLS_EmployedPopulation.data|Hancock_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|Hancock_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|Hancock_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|Hancock_Kentucky_UnitedStates.BLS_UnemploymentRate.data|Hancock_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|Hancock_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|Hancock_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-02|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-03|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-04|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-05|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-06|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-07|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-08|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-09|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-10|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-11|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-12|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-13|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-14|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-15|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-16|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-17|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-18|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-19|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-20|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-21|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-22|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-23|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-24|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-25|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-26|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-27|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-28|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-29|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-30|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-01-31|3797.5|0|149.5|0|3.787686850772739|0|3947.0|0
0|2020-02-01|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-02|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-03|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-04|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-05|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-06|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-07|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-08|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-09|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-10|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-11|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-12|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-13|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-14|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-15|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-16|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-17|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-18|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-19|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-20|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-21|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-22|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-23|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-24|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-25|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-26|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-27|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-28|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-02-29|3799.0|0|133.5|0|3.3947870311506674|0|3932.5|0
0|2020-03-01|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-02|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-03|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-04|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-05|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-06|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-07|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-08|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-09|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-10|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-11|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-12|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-13|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-14|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-15|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-16|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-17|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-18|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-19|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-20|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-21|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-22|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-23|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-24|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-25|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-26|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-27|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-28|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-29|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-30|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-03-31|3736.5|0|172.0|0|4.400665216835103|0|3908.5|0
0|2020-04-01|3325.5|0|669.5|0|16.758448060075093|0|3995.0|0
