|dates|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|HotSpring_Arkansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|HotSpring_Arkansas_UnitedStates.TotalPopulation.data|HotSpring_Arkansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|33771.0|0
