|dates|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Maries_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Maries_Missouri_UnitedStates.TotalPopulation.data|Maries_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8697.0|0
