|dates|Union_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Union_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Union_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Union_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Union_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Union_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Union_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Union_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-10|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-11|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-12|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-13|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-14|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-15|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-16|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-17|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-18|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-19|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-20|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-21|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-22|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-23|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-24|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-25|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-26|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-27|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-28|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-02-29|122510.5|0|3968.5|0|3.137675029056207|0|126479.0|0
0|2020-03-01|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-02|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-03|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-04|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-05|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-06|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-07|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-08|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-09|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-10|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-11|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-12|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-13|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-14|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-15|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-16|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-17|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-18|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-19|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-20|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-21|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-22|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-23|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-24|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-25|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-26|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-27|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-28|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-29|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-30|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-03-31|117226.0|0|4521.0|0|3.713438524152546|0|121747.0|0
0|2020-04-01|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-02|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-03|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-04|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-05|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-06|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-07|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-08|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-09|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-10|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-11|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-12|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-13|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-14|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-15|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-16|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-17|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-18|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-19|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-20|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-21|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-22|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-23|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-24|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-25|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-26|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-27|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-28|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-29|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-04-30|100018.0|0|11749.0|0|10.512047384290533|0|111767.0|0
0|2020-05-01|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-02|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-03|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-04|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-05|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-06|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-07|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-08|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-09|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-10|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-11|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-12|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-13|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-14|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-15|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-16|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-17|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-18|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-19|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-20|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-21|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-22|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-23|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-24|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-25|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-26|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-27|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-28|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-29|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-30|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-05-31|103000.0|0|12731.0|0|11.000509802905013|0|115731.0|0
0|2020-06-01|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-02|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-03|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-04|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-05|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-06|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-07|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-08|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-09|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-10|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-11|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-12|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-13|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-14|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-15|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-16|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-17|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-18|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-19|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-20|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-21|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-22|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-23|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-24|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-25|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-26|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-27|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-28|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-29|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-06-30|110038.0|0|8368.0|0|7.067209431954462|0|118406.0|0
0|2020-07-01|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-02|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-03|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-04|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-05|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-06|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-07|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-08|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-09|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-10|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-11|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-12|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-13|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-14|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-15|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-16|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-17|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-18|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-19|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-20|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-21|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-22|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-23|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-24|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-25|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-26|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-27|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-28|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-29|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-30|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-07-31|112512.0|0|9033.0|0|7.431815377020857|0|121545.0|0
0|2020-08-01|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-02|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-03|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-04|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-05|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-06|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-07|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-08|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-09|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-10|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-11|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-12|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-13|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-14|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-15|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-16|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-17|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-18|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-19|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-20|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-21|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-22|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-23|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-24|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-25|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-26|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-27|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-28|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-29|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-30|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-08-31|113562.0|0|6611.0|0|5.5012357185058205|0|120173.0|0
0|2020-09-01|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-02|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-03|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-04|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-05|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-06|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-07|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-08|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-09|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-10|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-11|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-12|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-13|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-14|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-15|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-16|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-17|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-18|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-19|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-20|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-21|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-22|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-23|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-24|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-25|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-26|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-27|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-28|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-29|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-09-30|115214.0|0|7076.0|0|5.786245809142203|0|122290.0|0
0|2020-10-01|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-02|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-03|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-04|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-05|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-06|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-07|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-08|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-09|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-10|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-11|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-12|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-13|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-14|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-15|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-16|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-17|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-18|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-19|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-20|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-21|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-22|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-23|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-24|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-25|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-26|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-27|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-28|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-29|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-30|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-10-31|117443.0|0|6317.0|0|5.1042340012928245|0|123760.0|0
0|2020-11-01|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-02|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-03|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-04|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-05|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-06|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-07|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-08|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-09|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-10|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-11|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-12|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-13|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-14|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-15|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-16|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-17|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-18|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-19|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-20|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-21|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-22|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-23|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-24|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-25|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-26|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-27|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
0|2020-11-28|117550.0|0|6405.0|0|5.167197773385503|0|123955.0|0
