|dates|Clark_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clark_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clark_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clark_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clark_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clark_Missouri_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clark_Missouri_UnitedStates.TotalPopulation.data|Clark_Missouri_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6797.0|0
