|dates|Washtenaw_Michigan_UnitedStates.BLS_EmployedPopulation.data|Washtenaw_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Washtenaw_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Washtenaw_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Washtenaw_Michigan_UnitedStates.BLS_UnemploymentRate.data|Washtenaw_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Washtenaw_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Washtenaw_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-21|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-22|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-23|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-24|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-25|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-26|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-27|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-28|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-29|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-30|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-01-31|193586.0|0|4784.5|0|2.4119009630968313|0|198370.5|0
0|2020-02-01|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-02|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-03|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-04|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-05|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-06|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-07|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-08|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-09|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-10|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-11|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-12|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-13|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-14|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-15|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-16|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-17|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-18|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-19|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-20|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-21|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-22|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-23|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-24|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-25|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-26|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-27|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-28|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-02-29|198197.0|0|4443.5|0|2.1927995637594657|0|202640.5|0
0|2020-03-01|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-02|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-03|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-04|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-05|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-06|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-07|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-08|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-09|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-10|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-11|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-12|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-13|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-14|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-15|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-16|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-17|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-18|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-19|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-20|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-21|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-22|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-23|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-24|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-25|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-26|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-27|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-28|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-29|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-30|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-03-31|194312.5|0|4969.5|0|2.493702391585793|0|199282.0|0
0|2020-04-01|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-02|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-03|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-04|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-05|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-06|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-07|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-08|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-09|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-10|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-11|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-12|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-13|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-14|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-15|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-16|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-17|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-18|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-19|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-20|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-21|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-22|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-23|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-24|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-25|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-26|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-27|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-28|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-29|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-04-30|156229.5|0|27250.5|0|14.852027468933944|0|183480.0|0
0|2020-05-01|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-02|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-03|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-04|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-05|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-06|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-07|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-08|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-09|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-10|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-11|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-12|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-13|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-14|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-15|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-16|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-17|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-18|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-19|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-20|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-21|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-22|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-23|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-24|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-25|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-26|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-27|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-28|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-29|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-30|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-05-31|165985.0|0|26372.0|0|13.709924775287616|0|192357.0|0
0|2020-06-01|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-02|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-03|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-04|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-05|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-06|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-07|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-08|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-09|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-10|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-11|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-12|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-13|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-14|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-15|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-16|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-17|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-18|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-19|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-20|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-21|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-22|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-23|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-24|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-25|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-26|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-27|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-28|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-29|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-06-30|178047.0|0|18068.0|0|9.21296178262754|0|196115.0|0
0|2020-07-01|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-02|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-03|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-04|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-05|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-06|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-07|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-08|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-09|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-10|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-11|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-12|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-13|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-14|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-15|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-16|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-17|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-18|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-19|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-20|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-21|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-22|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-23|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-24|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-25|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-26|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-27|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-28|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-29|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-30|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-07-31|177282.0|0|13637.0|0|7.142819729833071|0|190919.0|0
0|2020-08-01|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-02|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-03|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-04|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-05|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-06|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-07|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-08|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-09|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-10|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-11|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-12|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-13|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-14|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-15|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-16|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-17|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-18|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-19|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-20|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-21|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-22|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-23|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-24|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-25|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-26|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-27|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-28|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-29|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-30|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-08-31|180751.0|0|11101.0|0|5.7862310531034336|0|191852.0|0
0|2020-09-01|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-02|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-03|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-04|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-05|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-06|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-07|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-08|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-09|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-10|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-11|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-12|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-13|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-14|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-15|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-16|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-17|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-18|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-19|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-20|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-21|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-22|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-23|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-24|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-25|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-26|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-27|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-28|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-29|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-09-30|182144.0|0|10149.0|0|5.2778832302787935|0|192293.0|0
0|2020-10-01|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-02|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-03|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-04|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-05|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-06|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-07|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-08|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-09|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-10|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-11|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-12|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-13|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-14|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-15|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-16|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-17|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-18|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-19|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-20|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-21|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-22|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-23|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-24|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-25|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-26|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-27|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-28|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-29|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-30|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-10-31|184050.0|0|9037.0|0|4.68027365902417|0|193087.0|0
0|2020-11-01|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-02|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-03|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-04|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-05|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-06|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-07|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-08|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-09|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-10|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-11|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-12|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-13|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-14|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-15|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-16|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-17|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-18|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-19|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-20|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-21|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-22|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-23|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-24|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-25|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-26|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
0|2020-11-27|184928.0|0|9104.0|0|4.692009565432506|0|194032.0|0
