|dates|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Athens_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Athens_Ohio_UnitedStates.TotalPopulation.data|Athens_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|65327.0|0
