|dates|Audubon_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Audubon_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Audubon_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Audubon_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Audubon_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Audubon_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Audubon_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Audubon_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
