|dates|Nash_NorthCarolina_UnitedStates.BLS_EmployedPopulation.data|Nash_NorthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Nash_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Nash_NorthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Nash_NorthCarolina_UnitedStates.BLS_UnemploymentRate.data|Nash_NorthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Nash_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Nash_NorthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-21|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-01-22|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-01-23|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-01-24|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-01-25|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-01-26|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-01-27|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-01-28|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-01-29|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-01-30|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-01-31|41487.0|0|2030.0|0|4.664843624330722|0|43517.0|0
0|2020-02-01|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-02|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-03|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-04|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-05|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-06|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-07|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-08|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-09|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-10|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-11|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-12|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-13|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-14|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-15|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-16|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-17|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-18|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-19|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-20|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-21|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-22|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-23|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-24|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-25|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-26|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-27|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-28|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-02-29|41737.0|0|1877.0|0|4.303663961113404|0|43614.0|0
0|2020-03-01|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-02|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-03|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-04|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-05|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-06|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-07|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-08|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-09|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-10|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-11|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-12|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-13|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-14|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-15|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-16|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-17|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-18|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-19|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-20|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-21|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-22|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-23|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-24|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-25|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-26|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-27|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-28|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-29|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-30|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-03-31|39764.0|0|2072.5|0|4.953808277461069|0|41836.5|0
0|2020-04-01|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-02|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-03|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-04|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-05|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-06|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-07|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-08|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-09|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-10|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-11|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-12|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-13|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-14|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-15|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-16|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-17|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-18|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-19|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-20|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-21|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-22|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-23|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-24|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-25|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-26|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-27|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-28|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-29|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-04-30|35206.0|0|5070.5|0|12.589226968579693|0|40276.5|0
0|2020-05-01|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-02|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-03|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-04|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-05|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-06|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-07|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-08|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-09|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-10|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-11|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-12|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-13|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-14|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-15|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-16|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-17|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-18|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-19|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-20|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-21|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-22|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-23|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-24|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-25|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-26|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-27|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-28|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-29|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-30|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-05-31|35176.0|0|5902.0|0|14.36778811042407|0|41078.0|0
0|2020-06-01|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-02|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-03|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-04|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-05|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-06|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-07|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-08|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-09|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-10|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-11|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-12|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-13|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-14|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-15|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-16|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-17|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-18|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-19|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-20|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-21|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-22|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-23|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-24|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-25|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-26|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-27|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-28|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-29|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-06-30|36719.0|0|4133.0|0|10.117007735239401|0|40852.0|0
0|2020-07-01|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-02|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-03|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-04|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-05|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-06|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-07|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-08|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-09|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-10|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-11|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-12|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-13|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-14|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-15|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-16|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-17|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-18|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-19|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-20|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-21|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-22|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-23|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-24|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-25|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-26|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-27|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-28|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-29|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-30|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-07-31|37581.0|0|4585.0|0|10.873689702603993|0|42166.0|0
0|2020-08-01|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-02|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-03|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-04|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-05|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-06|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-07|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-08|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-09|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-10|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-11|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-12|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-13|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-14|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-15|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-16|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-17|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-18|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-19|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-20|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-21|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-22|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-23|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-24|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-25|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-26|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-27|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-28|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-29|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-30|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-08-31|37865.0|0|3445.0|0|8.339385136770758|0|41310.0|0
0|2020-09-01|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-02|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-03|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-04|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-05|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-06|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-07|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-08|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-09|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-10|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-11|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-12|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-13|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-14|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-15|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-16|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-17|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-18|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-19|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-20|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-21|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-22|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-23|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-24|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-25|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-26|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-27|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-28|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-29|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-09-30|38770.0|0|3710.0|0|8.73352165725047|0|42480.0|0
0|2020-10-01|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-02|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-03|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-04|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-05|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-06|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-07|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-08|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-09|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-10|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-11|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-12|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-13|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-14|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-15|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-16|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-17|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-18|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-19|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-20|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-21|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-22|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-23|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-24|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-25|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-26|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-27|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-28|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-29|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-30|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-10-31|39594.0|0|3389.0|0|7.8845124816788035|0|42983.0|0
0|2020-11-01|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-02|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-03|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-04|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-05|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-06|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-07|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-08|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-09|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-10|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-11|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-12|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-13|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-14|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-15|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-16|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-17|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-18|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-19|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-20|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-21|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-22|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-23|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-24|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-25|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-26|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-27|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-28|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-29|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
0|2020-11-30|39743.0|0|3292.0|0|7.649587545021494|0|43035.0|0
