|dates|Atchison_Kansas_UnitedStates.BLS_EmployedPopulation.data|Atchison_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Atchison_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Atchison_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Atchison_Kansas_UnitedStates.BLS_UnemploymentRate.data|Atchison_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Atchison_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Atchison_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-02|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-03|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-04|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-05|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-06|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-07|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-08|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-09|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-10|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-11|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-12|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-13|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-14|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-15|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-16|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-17|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-18|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-19|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-20|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-21|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-22|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-23|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-24|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-25|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-26|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-27|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-28|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-29|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-30|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-01-31|6520.5|0|359.0|0|5.218402500181699|0|6879.5|0
0|2020-02-01|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-02|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-03|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-04|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-05|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-06|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-07|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-08|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-09|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-10|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-11|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-12|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-13|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-14|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-15|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-16|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-17|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-18|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-19|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-20|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-21|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-22|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-23|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-24|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-25|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-26|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-27|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-28|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-02-29|6560.0|0|388.0|0|5.584340817501439|0|6948.0|0
0|2020-03-01|6628.0|0|362.0|0|5.178826895565093|0|6990.0|0
0|2020-03-02|6628.0|0|362.0|0|5.178826895565093|0|6990.0|0
0|2020-03-03|6628.0|0|362.0|0|5.178826895565093|0|6990.0|0
0|2020-03-04|6628.0|0|362.0|0|5.178826895565093|0|6990.0|0
0|2020-03-05|6628.0|0|362.0|0|5.178826895565093|0|6990.0|0
0|2020-03-06|6628.0|0|362.0|0|5.178826895565093|0|6990.0|0
0|2020-03-07|6628.0|0|362.0|0|5.178826895565093|0|6990.0|0
0|2020-03-08|6628.0|0|362.0|0|5.178826895565093|0|6990.0|0
0|2020-03-09|6628.0|0|362.0|0|5.178826895565093|0|6990.0|0
