|dates|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|DuPage_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|DuPage_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
