|dates|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Treutlen_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Treutlen_Georgia_UnitedStates.TotalPopulation.data|Treutlen_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6901.0|0
