|dates|Hardeman_Texas_UnitedStates.BLS_EmployedPopulation.data|Hardeman_Texas_UnitedStates.BLS_EmployedPopulation.missing|Hardeman_Texas_UnitedStates.BLS_UnemployedPopulation.data|Hardeman_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Hardeman_Texas_UnitedStates.BLS_UnemploymentRate.data|Hardeman_Texas_UnitedStates.BLS_UnemploymentRate.missing|Hardeman_Texas_UnitedStates.BLS_LaborForcePopulation.data|Hardeman_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-04-04|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-05|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-06|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-07|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-08|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-09|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-10|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-11|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-12|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-13|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-14|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-15|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-16|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-17|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-18|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-19|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-20|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-21|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-22|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-23|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-24|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-25|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-26|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-27|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-28|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-29|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-04-30|1462.0|0|78.5|0|5.095748133722817|0|1540.5|0
0|2020-05-01|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-02|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-03|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-04|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-05|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-06|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-07|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-08|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-09|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-10|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-11|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-12|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-13|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-14|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-15|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-16|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-17|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-18|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-19|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-20|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-21|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-22|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-23|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-24|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-25|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-26|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-27|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-28|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-29|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-30|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-05-31|1539.0|0|88.0|0|5.408727719729564|0|1627.0|0
0|2020-06-01|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-02|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-03|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-04|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-05|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-06|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-07|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-08|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-09|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-10|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-11|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-12|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-13|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-14|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-15|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-16|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-17|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-18|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-19|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-20|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-21|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-22|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-23|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-24|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-25|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-26|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-27|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-28|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-29|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-06-30|1600.0|0|102.0|0|5.99294947121034|0|1702.0|0
0|2020-07-01|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-02|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-03|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-04|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-05|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-06|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-07|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-08|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-09|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-10|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-11|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-12|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-13|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-14|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-15|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-16|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-17|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-18|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-19|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-20|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-21|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-22|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-23|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-24|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-25|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-26|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-27|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-28|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-29|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-30|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-07-31|1636.0|0|82.0|0|4.772991850989523|0|1718.0|0
0|2020-08-01|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-02|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-03|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-04|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-05|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-06|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-07|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-08|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-09|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-10|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-11|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-12|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-13|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-14|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-15|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-16|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-17|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-18|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-19|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-20|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-21|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-22|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-23|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-24|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-25|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-26|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-27|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-28|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-29|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-30|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-08-31|1692.0|0|58.0|0|3.3142857142857145|0|1750.0|0
0|2020-09-01|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-02|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-03|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-04|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-05|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-06|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-07|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-08|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-09|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-10|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-11|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-12|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-13|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-14|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-15|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-16|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-17|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-18|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-19|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-20|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-21|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-22|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-23|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-24|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-25|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-26|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-27|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-28|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-29|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-09-30|1646.0|0|76.0|0|4.413472706155633|0|1722.0|0
0|2020-10-01|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-02|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-03|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-04|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-05|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-06|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-07|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-08|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-09|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-10|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-11|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-12|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-13|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-14|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-15|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-16|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-17|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-18|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-19|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-20|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-21|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-22|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-23|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-24|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-25|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-26|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-27|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-28|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-29|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-30|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-10-31|1679.0|0|76.0|0|4.330484330484331|0|1755.0|0
0|2020-11-01|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-02|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-03|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-04|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-05|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-06|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-07|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-08|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-09|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-10|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-11|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-12|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-13|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-14|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-15|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-16|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-17|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-18|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-19|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-20|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-21|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-22|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-23|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-24|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-25|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-26|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-27|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-28|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-29|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-11-30|1631.0|0|78.0|0|4.564072557050907|0|1709.0|0
0|2020-12-01|1626.0|0|89.0|0|5.189504373177843|0|1715.0|0
0|2020-12-02|1626.0|0|89.0|0|5.189504373177843|0|1715.0|0
0|2020-12-03|1626.0|0|89.0|0|5.189504373177843|0|1715.0|0
0|2020-12-04|1626.0|0|89.0|0|5.189504373177843|0|1715.0|0
0|2020-12-05|1626.0|0|89.0|0|5.189504373177843|0|1715.0|0
0|2020-12-06|1626.0|0|89.0|0|5.189504373177843|0|1715.0|0
0|2020-12-07|1626.0|0|89.0|0|5.189504373177843|0|1715.0|0
0|2020-12-08|1626.0|0|89.0|0|5.189504373177843|0|1715.0|0
