|dates|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Spokane_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Spokane_Washington_UnitedStates.TotalPopulation.data|Spokane_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|522798.0|0
