|dates|Jack_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jack_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jack_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jack_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jack_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jack_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jack_Texas_UnitedStates.TotalPopulation.data|Jack_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8935.0|0
