|dates|Clay_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clay_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clay_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clay_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clay_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clay_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clay_Florida_UnitedStates.TotalPopulation.data|Clay_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|219252.0|0
