|dates|Sibley_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Sibley_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Sibley_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Sibley_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Sibley_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Sibley_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Sibley_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Sibley_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
