|dates|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Brown_Illinois_UnitedStates.NYT_ConfirmedDeaths.data|Brown_Illinois_UnitedStates.NYT_ConfirmedDeaths.missing|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Brown_Illinois_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
