|dates|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Multnomah_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Multnomah_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Multnomah_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
