|dates|Ingham_Michigan_UnitedStates.MaleAndFemale_AtLeast65_Population.data|Ingham_Michigan_UnitedStates.MaleAndFemale_AtLeast65_Population.missing|Ingham_Michigan_UnitedStates.Male_Total_Population.data|Ingham_Michigan_UnitedStates.Male_Total_Population.missing|Ingham_Michigan_UnitedStates.Female_Total_Population.data|Ingham_Michigan_UnitedStates.Female_Total_Population.missing|Ingham_Michigan_UnitedStates.MaleAndFemale_Under18_Population.data|Ingham_Michigan_UnitedStates.MaleAndFemale_Under18_Population.missing
0|2020-05-21|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-05-22|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-05-23|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-05-24|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-05-25|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-05-26|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-05-27|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-05-28|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-05-29|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-05-30|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-05-31|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-01|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-02|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-03|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-04|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-05|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-06|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-07|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-08|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-09|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-10|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-11|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-12|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-13|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-14|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-15|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-16|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-17|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-18|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-19|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-20|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-21|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-22|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-23|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-24|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-25|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-26|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-27|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-28|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-29|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-06-30|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-01|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-02|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-03|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-04|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-05|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-06|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-07|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-08|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-09|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-10|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-11|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-12|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-13|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-14|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-15|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-16|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-17|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-18|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-19|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-20|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-21|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-22|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-23|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-24|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-25|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-26|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-27|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-28|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-29|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-30|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-07-31|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-01|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-02|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-03|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-04|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-05|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-06|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-07|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-08|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-09|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-10|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-11|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-12|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-13|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-14|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-15|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-16|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-17|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-18|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-19|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-20|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-21|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-22|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-23|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-24|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-25|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-26|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-27|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-28|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-29|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-30|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-08-31|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-01|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-02|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-03|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-04|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-05|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-06|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-07|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-08|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-09|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-10|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-11|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-12|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-13|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-14|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-15|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-16|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-17|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-18|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-19|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-20|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-21|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-22|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-23|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-24|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-25|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-26|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-27|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-28|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-29|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-09-30|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-01|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-02|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-03|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-04|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-05|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-06|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-07|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-08|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-09|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-10|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-11|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-12|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-13|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-14|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-15|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-16|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-17|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-18|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-19|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-20|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-21|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-22|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-23|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-24|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-25|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-26|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-27|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-28|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-29|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-30|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-10-31|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-01|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-02|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-03|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-04|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-05|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-06|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-07|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-08|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-09|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-10|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-11|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-12|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-13|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-14|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-15|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-16|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-17|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-18|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-19|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-20|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-21|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-22|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-23|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-24|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-25|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-26|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-27|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-28|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-29|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-11-30|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-01|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-02|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-03|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-04|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-05|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-06|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-07|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-08|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-09|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-10|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-11|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-12|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-13|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-14|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-15|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-16|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-17|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-18|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-19|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-20|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-21|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-22|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-23|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-24|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-25|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-26|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-27|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-28|39459.0|0|142571.0|0|150164.0|0|58406.0|0
0|2020-12-29|39459.0|0|142571.0|0|150164.0|0|58406.0|0
