|dates|Monmouth_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Monmouth_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Monmouth_NewJersey_UnitedStates.NYT_ConfirmedDeaths.data|Monmouth_NewJersey_UnitedStates.NYT_ConfirmedDeaths.missing|Monmouth_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Monmouth_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Monmouth_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Monmouth_NewJersey_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
