|dates|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|DuPage_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|DuPage_Illinois_UnitedStates.TotalPopulation.data|DuPage_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|922921.0|0
