|dates|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tompkins_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tompkins_NewYork_UnitedStates.TotalPopulation.data|Tompkins_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|102180.0|0
