|dates|Gallatin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gallatin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gallatin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gallatin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gallatin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gallatin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gallatin_Montana_UnitedStates.TotalPopulation.data|Gallatin_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|114434.0|0
