|dates|Martin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Martin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Martin_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Martin_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Martin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Martin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Martin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Martin_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
