|dates|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Craig_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Craig_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Craig_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
