|dates|OutofNY_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofNY_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofNY_NewYork_UnitedStates.NYT_ConfirmedDeaths.data|OutofNY_NewYork_UnitedStates.NYT_ConfirmedDeaths.missing|OutofNY_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofNY_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofNY_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofNY_NewYork_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
