|dates|Wilson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wilson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wilson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wilson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wilson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wilson_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wilson_Kansas_UnitedStates.TotalPopulation.data|Wilson_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|8525.0|0
