|dates|Gray_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gray_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gray_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gray_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gray_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gray_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gray_Texas_UnitedStates.TotalPopulation.data|Gray_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|21886.0|0
