|dates|Newton_Indiana_UnitedStates.BLS_EmployedPopulation.data|Newton_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Newton_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Newton_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Newton_Indiana_UnitedStates.BLS_UnemploymentRate.data|Newton_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Newton_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Newton_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|6532.5|0|330.5|0|4.8156782748069356|0|6863.0|0
0|2020-01-27|6532.5|0|330.5|0|4.8156782748069356|0|6863.0|0
0|2020-01-28|6532.5|0|330.5|0|4.8156782748069356|0|6863.0|0
0|2020-01-29|6532.5|0|330.5|0|4.8156782748069356|0|6863.0|0
0|2020-01-30|6532.5|0|330.5|0|4.8156782748069356|0|6863.0|0
0|2020-01-31|6532.5|0|330.5|0|4.8156782748069356|0|6863.0|0
0|2020-02-01|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-02|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-03|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-04|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-05|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-06|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-07|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-08|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-09|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-10|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-11|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-12|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-13|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-14|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-15|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-16|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-17|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-18|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-19|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-20|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-21|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-22|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-23|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-24|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-25|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-26|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-27|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-28|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-02-29|6516.0|0|344.5|0|5.0214998906785215|0|6860.5|0
0|2020-03-01|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-02|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-03|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-04|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-05|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-06|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-07|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-08|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-09|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-10|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-11|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-12|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-13|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-14|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-15|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-16|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-17|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-18|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-19|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-20|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-21|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-22|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-23|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-24|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-25|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-26|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-27|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-28|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-29|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-30|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-03-31|6322.0|0|333.0|0|5.003756574004508|0|6655.0|0
0|2020-04-01|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-02|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-03|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-04|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-05|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-06|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-07|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-08|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-09|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-10|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-11|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-12|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-13|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-14|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-15|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-16|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-17|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-18|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-19|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-20|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-21|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-22|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-23|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-24|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-25|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-26|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-27|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-28|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-29|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-04-30|5387.0|0|990.5|0|15.531164249313994|0|6377.5|0
0|2020-05-01|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-02|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-03|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-04|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-05|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-06|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-07|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-08|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-09|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-10|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-11|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-12|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-13|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-14|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-15|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-16|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-17|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-18|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-19|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-20|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-21|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-22|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-23|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-24|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-25|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-26|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-27|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-28|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-29|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-30|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-05-31|5744.0|0|745.0|0|11.480967791647403|0|6489.0|0
0|2020-06-01|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-02|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-03|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-04|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-05|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-06|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-07|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-08|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-09|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-10|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-11|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-12|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-13|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-14|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-15|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-16|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-17|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-18|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-19|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-20|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-21|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-22|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-23|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-24|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-25|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-26|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-27|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-28|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-29|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-06-30|5961.0|0|628.0|0|9.5310365761117|0|6589.0|0
0|2020-07-01|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-02|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-03|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-04|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-05|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-06|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-07|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-08|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-09|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-10|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-11|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-12|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-13|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-14|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-15|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-16|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-17|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-18|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-19|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-20|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-21|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-22|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-23|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-24|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-25|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-26|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-27|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-28|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-29|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-30|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-07-31|6074.0|0|526.0|0|7.96969696969697|0|6600.0|0
0|2020-08-01|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-02|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-03|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-04|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-05|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-06|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-07|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-08|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-09|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-10|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-11|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-12|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-13|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-14|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-15|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-16|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-17|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-18|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-19|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-20|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-21|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-22|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-23|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-24|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-25|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-26|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-27|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-28|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-29|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-30|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-08-31|6144.0|0|426.0|0|6.4840182648401825|0|6570.0|0
0|2020-09-01|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-02|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-03|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-04|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-05|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-06|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-07|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-08|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-09|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-10|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-11|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-12|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-13|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-14|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-15|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-16|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-17|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-18|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-19|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-20|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-21|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-22|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-23|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-24|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-25|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-26|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-27|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-28|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-29|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-09-30|6191.0|0|331.0|0|5.075130328120209|0|6522.0|0
0|2020-10-01|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-02|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-03|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-04|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-05|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-06|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-07|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-08|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-09|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-10|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-11|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-12|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-13|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-14|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-15|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-16|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-17|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-18|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-19|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-20|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-21|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-22|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-23|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-24|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-25|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-26|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-27|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-28|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-29|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-30|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-10-31|6350.0|0|261.0|0|3.9479655120254122|0|6611.0|0
0|2020-11-01|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-02|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-03|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-04|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-05|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-06|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-07|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-08|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-09|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-10|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-11|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-12|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-13|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-14|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-15|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-16|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-17|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-18|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-19|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-20|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-21|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-22|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-23|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-24|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-25|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-26|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-27|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-28|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-29|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-11-30|6348.0|0|257.0|0|3.890991672975019|0|6605.0|0
0|2020-12-01|6339.0|0|270.0|0|4.0853381752156155|0|6609.0|0
0|2020-12-02|6339.0|0|270.0|0|4.0853381752156155|0|6609.0|0
0|2020-12-03|6339.0|0|270.0|0|4.0853381752156155|0|6609.0|0
0|2020-12-04|6339.0|0|270.0|0|4.0853381752156155|0|6609.0|0
0|2020-12-05|6339.0|0|270.0|0|4.0853381752156155|0|6609.0|0
0|2020-12-06|6339.0|0|270.0|0|4.0853381752156155|0|6609.0|0
0|2020-12-07|6339.0|0|270.0|0|4.0853381752156155|0|6609.0|0
