|dates|Washington_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Washington_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Washington_Florida_UnitedStates.NYT_ConfirmedDeaths.data|Washington_Florida_UnitedStates.NYT_ConfirmedDeaths.missing|Washington_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Washington_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Washington_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Washington_Florida_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
