|dates|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|NorthwestArctic_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|NorthwestArctic_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|NorthwestArctic_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
