|dates|Shoshone_Idaho_UnitedStates.BLS_EmployedPopulation.data|Shoshone_Idaho_UnitedStates.BLS_EmployedPopulation.missing|Shoshone_Idaho_UnitedStates.BLS_UnemployedPopulation.data|Shoshone_Idaho_UnitedStates.BLS_UnemployedPopulation.missing|Shoshone_Idaho_UnitedStates.BLS_UnemploymentRate.data|Shoshone_Idaho_UnitedStates.BLS_UnemploymentRate.missing|Shoshone_Idaho_UnitedStates.BLS_LaborForcePopulation.data|Shoshone_Idaho_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-17|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-18|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-19|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-20|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-21|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-22|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-23|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-24|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-25|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-26|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-27|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-28|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-02-29|4963.0|0|329.0|0|6.216931216931217|0|5292.0|0
0|2020-03-01|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-02|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-03|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-04|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-05|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-06|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-07|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-08|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-09|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-10|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-11|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-12|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-13|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-14|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-15|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-16|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-17|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-18|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-19|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-20|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-21|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-22|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-23|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-24|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-25|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-26|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-27|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-28|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-29|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-30|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-03-31|4949.5|0|374.0|0|7.025453179299333|0|5323.5|0
0|2020-04-01|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-02|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-03|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-04|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-05|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-06|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-07|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-08|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-09|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-10|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-11|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-12|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-13|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-14|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-15|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-16|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-17|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-18|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-19|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-20|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-21|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-22|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-23|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-24|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-25|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-26|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-27|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-28|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-29|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-04-30|4187.0|0|1067.0|0|20.308336505519605|0|5254.0|0
0|2020-05-01|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-02|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-03|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-04|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-05|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-06|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-07|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-08|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-09|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-10|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-11|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-12|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-13|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-14|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-15|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-16|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-17|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-18|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-19|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-20|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-21|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-22|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-23|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-24|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-25|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-26|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-27|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-28|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-29|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-30|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-05-31|4551.0|0|773.0|0|14.51915852742299|0|5324.0|0
0|2020-06-01|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-02|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-03|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-04|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-05|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-06|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-07|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-08|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-09|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-10|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-11|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-12|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-13|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-14|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-15|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-16|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-17|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-18|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-19|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-20|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-21|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-22|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-23|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-24|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-25|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-26|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-27|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-28|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-29|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-06-30|4950.0|0|598.0|0|10.778658976207643|0|5548.0|0
0|2020-07-01|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-02|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-03|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-04|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-05|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-06|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-07|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-08|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-09|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-10|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-11|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-12|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-13|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-14|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-15|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-16|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-17|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-18|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-19|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-20|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-21|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-22|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-23|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-24|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-25|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-26|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-27|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-28|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-29|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-30|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-07-31|5012.0|0|469.0|0|8.55683269476373|0|5481.0|0
0|2020-08-01|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-02|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-03|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-04|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-05|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-06|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-07|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-08|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-09|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-10|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-11|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-12|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-13|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-14|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-15|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-16|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-17|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-18|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-19|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-20|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-21|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-22|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-23|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-24|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-25|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-26|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-27|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-28|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-29|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-30|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-08-31|5078.0|0|372.0|0|6.825688073394495|0|5450.0|0
0|2020-09-01|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-02|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-03|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-04|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-05|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-06|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-07|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-08|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-09|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-10|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-11|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-12|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-13|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-14|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-15|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-16|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-17|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-18|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-19|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-20|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-21|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-22|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-23|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-24|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-25|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-26|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-27|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-28|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-29|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-09-30|5015.0|0|488.0|0|8.867890241686354|0|5503.0|0
0|2020-10-01|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-02|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-03|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-04|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-05|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-06|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-07|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-08|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-09|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-10|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-11|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-12|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-13|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-14|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-15|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-16|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-17|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-18|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-19|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-20|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-21|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-22|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-23|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-24|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-25|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-26|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-27|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-28|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-29|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-30|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-10-31|4931.0|0|389.0|0|7.31203007518797|0|5320.0|0
0|2020-11-01|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-02|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-03|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-04|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-05|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-06|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-07|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-08|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-09|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-10|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-11|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-12|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-13|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-14|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-15|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-16|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-17|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-18|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-19|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-20|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-21|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-22|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-23|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-24|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-25|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-26|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-27|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-28|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-29|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-11-30|5027.0|0|429.0|0|7.862903225806452|0|5456.0|0
0|2020-12-01|5092.0|0|369.0|0|6.757004211682842|0|5461.0|0
0|2020-12-02|5092.0|0|369.0|0|6.757004211682842|0|5461.0|0
0|2020-12-03|5092.0|0|369.0|0|6.757004211682842|0|5461.0|0
0|2020-12-04|5092.0|0|369.0|0|6.757004211682842|0|5461.0|0
0|2020-12-05|5092.0|0|369.0|0|6.757004211682842|0|5461.0|0
0|2020-12-06|5092.0|0|369.0|0|6.757004211682842|0|5461.0|0
0|2020-12-07|5092.0|0|369.0|0|6.757004211682842|0|5461.0|0
0|2020-12-08|5092.0|0|369.0|0|6.757004211682842|0|5461.0|0
0|2020-12-09|5092.0|0|369.0|0|6.757004211682842|0|5461.0|0
