|dates|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Oregon_Missouri_UnitedStates.NYT_ConfirmedDeaths.data|Oregon_Missouri_UnitedStates.NYT_ConfirmedDeaths.missing|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Oregon_Missouri_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
