|dates|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Montezuma_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Montezuma_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Montezuma_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
