|dates|Franklin_Massachusetts_UnitedStates.AveragePrecipitationTotal.data|Franklin_Massachusetts_UnitedStates.AveragePrecipitationTotal.missing|Franklin_Massachusetts_UnitedStates.AveragePrecipitation.data|Franklin_Massachusetts_UnitedStates.AveragePrecipitation.missing|Franklin_Massachusetts_UnitedStates.AverageWindDirection.data|Franklin_Massachusetts_UnitedStates.AverageWindDirection.missing|Franklin_Massachusetts_UnitedStates.AverageWindSpeed.data|Franklin_Massachusetts_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.00125|0|0.0|0|230.0|0|8.833333333333334|0
0|2020-01-02|0.0|0|0.0|0|149.16666666666666|0|4.8125|0
0|2020-01-03|0.0|0|0.0|0|27.5|0|0.25|0
0|2020-01-04|0.0|0|0.004020833333333333|0|113.49305555555556|0|1.9543981481481483|0
0|2020-01-05|0.002916666666666667|0|0.00010416666666666667|0|301.42361111111114|0|11.638888888888891|0
0|2020-01-06|0.0|0|0.0|0|111.45833333333333|0|3.951388888888889|0
0|2020-01-07|0.0|0|0.0|0|144.58333333333334|0|4.291666666666667|0
0|2020-01-08|0.0|0|0.0003333333333333333|0|201.75|0|10.641666666666667|0
0|2020-01-09|0.0004166666666666667|0|0.0|0|185.0|0|5.958333333333333|0
0|2020-01-10|0.0|0|0.0|0|130.41666666666666|0|5.6875|0
0|2020-01-11|0.0|0|0.0|0|160.83333333333334|0|9.0625|0
0|2020-01-12|0.0025|0|0.0047083333333333335|0|203.74305555555557|0|13.574305555555554|0
0|2020-01-13|0.0033333333333333335|0|0.0|0|42.854166666666664|0|0.9020833333333335|0
0|2020-01-14|0.0|0|0.0006666666666666666|0|59.80555555555555|0|2.161111111111111|0
0|2020-01-15|0.0008333333333333334|0|0.0|0|174.79166666666666|0|4.479166666666667|0
0|2020-01-16|0.0031944444444444446|0|0.007881944444444445|0|192.4652777777778|0|9.507738095238095|0
0|2020-01-17|0.0016666666666666668|0|0.0|0|336.25|0|14.791666666666666|0
0|2020-01-18|0.0|0|0.011000000000000001|0|181.04166666666666|0|4.577777777777777|0
0|2020-01-19|0.016666666666666666|0|0.00020833333333333335|0|211.3472222222222|0|8.736805555555556|0
0|2020-01-20|0.0|0|0.0|0|256.25|0|9.166666666666666|0
0|2020-01-21|0.0|0|0.0|0|86.66666666666667|0|2.2916666666666665|0
0|2020-01-22|0.0|0|0.0|0|30.75|0|0.8250000000000001|0
0|2020-01-23|0.0|0|0.0|0|40.0|0|0.875|0
0|2020-01-24|0.0|0|0.0|0|17.916666666666668|0|1.5416666666666667|0
0|2020-01-25|0.0|0|0.01597222222222222|0|63.420138888888886|0|4.907986111111112|0
0|2020-01-26|0.025416666666666667|0|0.0|0|204.57341269841268|0|6.25|0
0|2020-01-27|0.0|0|0.0|0|231.875|0|6.875|0
0|2020-01-28|0.0|0|0.0|0|309.1666666666667|0|7.9375|0
0|2020-01-29|0.0|0|0.0|0|332.5|0|11.6875|0
0|2020-01-30|0.0|0|0.0|0|129.58333333333334|0|2.7916666666666665|0
0|2020-01-31|0.0|0|0.0|0|73.47222222222221|0|2.1527777777777777|0
0|2020-02-01|0.0|0|0.0|0|27.777777777777782|0|0.47222222222222227|0
0|2020-02-02|0.0|0|0.0|0|203.47222222222226|0|4.506944444444444|0
0|2020-02-03|0.0|0|0.0|0|98.47222222222221|0|3.5|0
0|2020-02-04|0.0|0|0.0|0|86.66666666666667|0|1.6666666666666667|0
0|2020-02-05|0.0004166666666666667|0|0.0004166666666666667|0|135.41666666666666|0|4.333333333333333|0
0|2020-02-06|0.0027083333333333334|0|0.012180555555555557|0|198.13194444444443|0|4.083333333333333|0
0|2020-02-07|0.0013541666666666667|0|0.012124999999999999|0|130.79861111111111|0|7.120833333333334|0
0|2020-02-08|0.015833333333333335|0|0.0|0|223.75|0|9.791666666666666|0
0|2020-02-09|0.0|0|0.0004166666666666667|0|36.09375|0|0.920138888888889|0
0|2020-02-10|0.0031249999999999997|0|0.013097222222222225|0|122.04166666666669|0|5.841666666666666|0
0|2020-02-11|0.0030208333333333333|0|0.0009166666666666668|0|82.04960317460318|0|1.6350198412698411|0
0|2020-02-12|0.0016666666666666668|0|0.0|0|219.0277777777778|0|8.875|0
0|2020-02-13|0.004270833333333333|0|0.018513888888888892|0|107.83333333333333|0|2.775694444444445|0
0|2020-02-14|0.004166666666666667|0|0.0|0|252.84722222222226|0|9.6875|0
0|2020-02-15|0.0|0|0.0|0|105.41666666666667|0|5.0|0
0|2020-02-16|0.0|0|0.0|0|133.33333333333334|0|5.291666666666667|0
0|2020-02-17|0.0|0|0.0|0|110.83333333333333|0|4.375|0
0|2020-02-18|0.0|0|0.012831349206349207|0|49.71527777777777|0|1.9104166666666667|0
0|2020-02-19|0.017083333333333332|0|0.0|0|273.6458333333333|0|11.875|0
0|2020-02-20|0.0|0|0.0|0|228.75|0|6.375|0
0|2020-02-21|0.0|0|0.0|0|160.0|0|3.5|0
0|2020-02-22|0.0|0|0.0|0|182.5|0|5.541666666666667|0
0|2020-02-23|0.0|0|0.0|0|65.41666666666667|0|2.875|0
0|2020-02-24|0.0|0|0.0|0|62.083333333333336|0|3.1666666666666665|0
0|2020-02-25|0.0|0|0.0008333333333333334|0|102.91666666666667|0|1.3333333333333333|0
0|2020-02-26|0.00020833333333333335|0|0.00035714285714285714|0|61.18055555555555|0|3.4791666666666665|0
0|2020-02-27|0.004583333333333333|0|0.021550099206349208|0|187.0114087301587|0|12.786458333333334|0
0|2020-02-28|0.012916666666666667|0|0.0|0|222.91666666666666|0|11.708333333333334|0
0|2020-02-29|0.0|0|0.0|0|208.75|0|8.333333333333334|0
0|2020-03-01|0.0|0|0.0|0|177.5|0|5.458333333333333|0
0|2020-03-02|0.0|0|0.0|0|131.11111111111111|0|5.986111111111111|0
0|2020-03-03|0.0|0|0.006666666666666668|0|126.90972222222223|0|5.965277777777778|0
0|2020-03-04|0.01|0|0.0020833333333333333|0|270.4166666666667|0|13.083333333333334|0
0|2020-03-05|0.0|0|0.0|0|205.83333333333334|0|7.375|0
0|2020-03-06|0.0|0|0.0|0|52.916666666666664|0|6.979166666666667|0
0|2020-03-07|0.0|0|0.0|0|279.1666666666667|0|13.958333333333334|0
0|2020-03-08|0.0|0|0.0|0|145.20833333333334|0|4.9375|0
0|2020-03-09|0.0|0|0.0|0|119.58333333333333|0|5.166666666666667|0
0|2020-03-10|0.0|0|0.0025|0|130.20833333333334|0|6.75|0
0|2020-03-11|0.0025|0|0.0|0|235.0|0|6.1875|0
0|2020-03-12|0.0|0|0.0|0|100.41666666666667|0|3.7083333333333335|0
0|2020-03-13|0.005208333333333333|0|0.02431944444444445|0|164.88888888888889|0|8.487499999999999|0
0|2020-03-14|0.01958333333333333|0|0.0|0|257.5|0|10.958333333333334|0
0|2020-03-15|0.0|0|0.0|0|311.6666666666667|0|9.083333333333334|0
0|2020-03-16|0.0|0|0.0|0|180.0|0|6.583333333333333|0
0|2020-03-17|0.0001388888888888889|0|0.0004166666666666667|0|190.4861111111111|0|5.972222222222221|0
0|2020-03-18|0.0|0|0.0|0|155.83333333333334|0|5.416666666666667|0
0|2020-03-19|0.005138888888888889|0|0.015416666666666667|0|136.73611111111111|0|4.680555555555555|0
0|2020-03-20|0.002916666666666667|0|0.002916666666666667|0|173.54166666666666|0|7.375|0
0|2020-03-21|0.0008333333333333334|0|0.0|0|295.8333333333333|0|11.333333333333334|0
0|2020-03-22|0.0|0|0.0|0|139.58333333333334|0|5.291666666666667|0
0|2020-03-23|0.0|0|0.02756944444444444|0|157.1904761904762|0|6.920337301587302|0
0|2020-03-24|0.02|0|0.0|0|285.90277777777777|0|9.333333333333334|0
0|2020-03-25|0.0|0|0.0|0|81.45833333333333|0|3.7916666666666665|0
0|2020-03-26|0.0|0|0.0|0|111.25|0|2.5|0
0|2020-03-27|0.0|0|0.0|0|192.91666666666666|0|7.166666666666667|0
0|2020-03-28|0.0|0|0.004583333333333333|0|67.91666666666667|0|2.375|0
0|2020-03-29|0.0075|0|0.018194444444444444|0|125.27777777777777|0|6.020833333333333|0
0|2020-03-30|0.025416666666666667|0|0.0030902777777777773|0|33.55555555555556|0|6.151388888888889|0
0|2020-03-31|0.001388888888888889|0|0.0|0|121.0763888888889|0|4.673611111111111|0
0|2020-04-01|0.0|0|0.0|0|167.36111111111111|0|6.791666666666667|0
0|2020-04-02|0.0|0|0.005|0|338.5416666666667|0|16.47222222222222|0
0|2020-04-03|0.012083333333333333|0|0.009305555555555555|0|235.9375|0|12.08333333333333|0
0|2020-04-04|0.00375|0|0.0|0|51.84722222222223|0|4.277083333333333|0
