|dates|Wilbarger_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wilbarger_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wilbarger_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wilbarger_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wilbarger_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wilbarger_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wilbarger_Texas_UnitedStates.TotalPopulation.data|Wilbarger_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12769.0|0
